name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;412;0;643;3079;1784;3079;1576;0
header;253;191;253;231;1919;231;1919;191
A;1090;262;1090;285;1106;285;1106;262
A;1068;288;1068;293;1073;293;1073;288
A;1220;307;1220;332;1234;332;1234;307
B;889;319;889;339;905;339;905;319
A;1071;603;1071;608;1076;608;1076;603
A;1255;674;1255;679;1261;679;1261;674
B;1088;907;1088;931;1106;931;1106;907
A;896;919;896;925;901;925;901;919
B;1053;1353;1053;1373;1068;1373;1068;1353
B;607;1395;607;1415;623;1415;623;1395
A;1280;1572;1280;1578;1285;1578;1285;1572
C;1078;1596;1078;1620;1096;1620;1096;1596
B;877;1754;877;1775;893;1775;893;1754
A;881;2023;881;2029;885;2029;885;2023
A;881;2039;881;2045;886;2045;886;2039
A;800;2238;800;2238;801;2238;801;2238
D;1074;2241;1074;2265;1092;2265;1092;2241
A;1644;2463;1644;2490;1658;2490;1658;2463
