name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;497;0;428;3083;1091;3083;1230;0
header;55;141;55;178;1764;178;1764;141
A;1074;68;1074;70;1074;70;1074;68
A;895;199;895;222;913;222;913;199
D;580;202;580;226;600;226;600;202
A;872;345;872;351;885;351;885;345
A;995;385;995;399;1004;399;1004;385
B;1089;472;1089;493;1105;493;1105;472
B;892;827;892;851;910;851;910;827
A;502;958;502;985;516;985;516;958
B;1146;1232;1146;1253;1163;1253;1163;1232
A;605;1233;605;1239;611;1239;611;1233
C;896;1364;896;1389;916;1389;916;1364
A;506;1853;506;1867;515;1867;515;1853
D;894;2029;894;2053;913;2053;913;2029
D;861;2335;861;2351;872;2351;872;2335
