name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;554;0;739;3079;1665;3079;1647;0
header;212;152;212;187;1916;187;1916;152
A;1307;222;1307;222;1308;222;1308;222
A;1046;227;1046;251;1064;251;1064;227
A;1202;496;1202;522;1215;522;1215;496
A;1044;665;1044;665;1044;665;1044;665
A;1135;817;1135;825;1142;825;1142;817
A;646;861;646;867;652;867;652;861
A;646;878;646;883;652;883;652;878
B;1046;938;1046;963;1065;963;1065;938
A;1024;1552;1024;1557;1028;1557;1028;1552
C;1041;1624;1041;1648;1060;1648;1060;1624
A;1398;2062;1398;2064;1401;2064;1401;2062
D;1046;2291;1046;2317;1067;2317;1067;2291
A;934;2295;934;2300;939;2300;939;2295
B;1120;2298;1120;2313;1131;2313;1131;2298
A;1617;2382;1617;2389;1623;2389;1623;2382
A;912;2789;912;2806;922;2806;922;2789
